1;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_50_0;2;8;
2;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_50_1;2;8;
3;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_50_2;2;8;
4;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_50_3;2;8;
5;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_50_4;2;8;
6;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_100_0;2;8;
7;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_100_1;2;8;
8;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_100_2;2;8;
9;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_100_3;2;8;
10;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_100_4;2;8;
11;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_150_0;2;8;
12;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_150_1;2;8;
13;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_150_2;2;8;
14;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_150_3;2;8;
15;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_150_4;2;8;
16;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_200_0;2;8;
17;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_200_1;2;8;
18;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_200_2;2;8;
19;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_200_3;2;8;
20;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_200_4;2;8;
21;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_250_0;2;8;
22;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_250_1;2;8;
23;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_250_2;2;8;
24;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_250_3;2;8;
25;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_250_4;2;8;
26;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_300_0;2;8;
27;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_300_1;2;8;
28;pairwise_d.py;exp_all_wgt_large;graph_WS_500_1_L_300_2;2;8;
