1;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_50_0;6;
2;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_50_1;6;
3;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_50_2;6;
4;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_50_3;6;
5;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_50_4;6;
6;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_100_0;6;
7;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_100_1;6;
8;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_100_2;6;
9;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_100_3;6;
10;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_100_4;6;
11;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_150_0;6;
12;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_150_1;6;
13;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_150_2;6;
14;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_150_3;6;
15;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_150_4;6;
16;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_200_0;6;
17;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_200_1;6;
18;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_200_2;6;
19;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_200_3;6;
20;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_200_4;6;
21;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_250_0;6;
22;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_250_1;6;
23;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_250_2;6;
24;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_250_3;6;
25;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_250_4;6;
26;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_300_0;6;
27;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_300_1;6;
28;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_300_2;6;
29;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_300_3;6;
30;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_300_4;6;
31;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_350_0;6;
32;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_350_1;6;
33;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_350_2;6;
34;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_350_3;6;
35;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_350_4;6;
36;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_400_0;6;
37;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_400_1;6;
38;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_400_2;6;
39;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_400_3;6;
40;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_400_4;6;
41;pairwise.py;exp_all_wgt_large;graph_WS_500_1_L_450_0;6;
